"created_at_utc","tariff_class","tariff_internal_name","status","taxi_status","vehicle_model","vehicle_color","vehicle_car_region","payment_cost","payment_currency_code","driver_call_model"
1570656825,"Комфорт+","comfortplus","cancelled","driving","Kia Optima","белый",50,0,"RUB","no_call"
1570360457,"Эконом","econom","finished","complete","Hyundai Solaris","жёлтый",77,312,"RUB","no_call"
1570312104,"Эконом","econom","finished","complete","Skoda Rapid","белый",77,379,"RUB","no_call"
1570287306,"Эконом","econom","finished","complete","Volkswagen Polo","жёлтый",77,283,"RUB","no_call"
1569619001,"Комфорт","business","finished","complete","Hyundai Sonata","жёлтый",77,778,"RUB","no_call"
1568578744,"Эконом","econom","finished","complete","Volkswagen Polo","белый",78,175,"RUB","no_call"
1568405277,"Эконом","econom","finished","complete","Hyundai Solaris","жёлтый",99,1037,"RUB","no_call"
1568328475,"Комфорт","business","finished","complete","Skoda Octavia","белый",77,1288,"RUB","no_call"
1568326886,"Комфорт","business","cancelled","driving","Peugeot 408","чёрный",77,0,"RUB","no_call"
1568140127,"Комфорт","business","finished","complete","Kia Optima","белый",50,214,"RUB","no_call"
1568012128,"Комфорт","business","finished","complete","Kia Optima","белый",50,1279,"RUB","no_call"
1567996640,"Эконом","econom","finished","complete","Skoda Rapid","белый",50,1571,"RUB","no_call"
1567978982,"Эконом","econom","finished","complete","Renault Logan","белый",34,651,"RUB","no_call"
1567973393,"Комфорт","business","finished","complete","Renault Logan","белый",34,521,"RUB","no_call"
1567963267,"Эконом","econom","finished","complete","Geely Emgrand EC7","чёрный",34,144,"RUB","no_call"
1567956868,"Эконом","econom","finished","complete","Citroen C4","коричневый",34,112,"RUB","no_call"
1567947767,"Эконом","econom","finished","complete","Hyundai Solaris","голубой",34,119,"RUB","no_call"
1567884326,"Эконом","econom","finished","complete","Datsun on-DO","чёрный",34,83,"RUB","no_call"
1567880203,"Эконом","econom","finished","complete","Datsun on-DO","белый",34,182,"RUB","no_call"
1567845992,"Эконом","econom","finished","complete","LADA (ВАЗ) Granta","коричневый",34,658,"RUB","no_call"
1567824141,"Комфорт","business","finished","complete","Kia Optima","жёлтый",77,1396,"RUB","no_call"
1567824097,"Эконом","econom","cancelled","driving","Ford Focus","белый",90,0,"RUB","no_call"
1567804950,"Эконом","econom","finished","complete","Kia Rio","белый",50,923,"RUB","no_call"
1567553641,"Комфорт","business","finished","complete","Skoda Octavia","жёлтый",77,718,"RUB","no_call"
1567392358,"Эконом","econom","cancelled","driving","Toyota Camry","чёрный",78,0,"RUB","no_call"
1567392248,"Эконом","econom","cancelled","driving","Volkswagen Polo","жёлтый",77,0,"RUB","no_call"
1567392210,"Эконом","econom","cancelled","driving","Kia Rio","белый",50,0,"RUB","no_call"
1567379548,"Эконом","econom","cancelled","driving","Datsun on-DO","белый",34,0,"RUB","no_call"
1567362760,"Эконом","econom","finished","complete","Hyundai Solaris","белый",34,86,"RUB","no_call"
1567290068,"Эконом","econom","finished","complete","Renault Logan","белый",34,79,"RUB","no_call"
1567244557,"Эконом","econom","finished","complete","Kia Rio","голубой",34,273,"RUB","no_call"
1566997004,"Комфорт","business","finished","complete","Kia Rio","серый",34,537,"RUB","no_call"
1566920053,"Эконом","econom","finished","complete","LADA (ВАЗ) 2114","чёрный",34,531,"RUB","no_call"
1566848628,"Эконом","econom","finished","complete","Chevrolet Aveo","серый",34,592,"RUB","no_call"
1566845887,"Эконом","econom","finished","complete","Kia Rio","белый",34,194,"RUB","no_call"
1566825742,"Эконом","econom","finished","complete","Toyota FunCargo","серый",34,403,"RUB","no_call"
1619779775,"Эконом","econom","finished","complete","Volkswagen Polo","белый",34,146.85,"RUB","no_call"
1619777200,"Эконом","econom","finished","complete","Hyundai Accent","серый",34,157.35,"RUB","no_call"
1619769850,"Эконом","econom","finished","complete","Renault Sandero","красный",34,620,"RUB","no_call"
1619729755,"Эконом","econom","cancelled","driving","Hyundai Sonata","белый",34,0,"RUB","no_call"
1619729606,"Эконом","econom","finished","complete","LADA (ВАЗ) Granta","коричневый",90,577.35,"RUB","no_call"
1619722865,"Эконом","econom","finished","complete","Toyota Camry","синий",34,125.85,"RUB","no_call"
1619711223,"Эконом","econom","finished","complete","LADA (ВАЗ) Granta","серый",34,710,"RUB","no_call"
1619638866,"Эконом","econom","cancelled","driving","LADA (ВАЗ) Granta","серый",34,118,"RUB","no_call"
1619627313,"Эконом","econom","finished","complete","Chevrolet Aveo","серый",34,400,"RUB","no_call"
1619621900,"Эконом","econom","cancelled","driving","Renault Logan","белый",34,0,"RUB","no_call"
1619611504,"Эконом","econom","finished","complete","Hyundai Solaris","белый",97,390,"RUB","no_call"
1619548736,"Комфорт","business","cancelled","driving","Skoda Rapid","белый",34,0,"RUB","no_call"
1619548421,"Комфорт","business","finished","complete","Kia Rio","белый",34,535.35,"RUB","no_call"
1619537832,"Эконом","econom","finished","complete","Renault Logan","белый",34,94.2,"RUB","no_call"
1619537724,"Эконом","econom","cancelled","waiting","LADA (ВАЗ) Kalina","чёрный",34,49,"RUB","no_call"
1619528748,"Комфорт","business","finished","complete","Hyundai Sonata","серый",34,543,"RUB","no_call"
1619466801,"Эконом","econom","finished","complete","LADA (ВАЗ) 2112","серый",34,210,"RUB","no_call"
1619466255,"Эконом","econom","finished","complete","Datsun on-DO","серый",36,4,"RUB","no_call"
1619457379,"Эконом","econom","finished","complete","LADA (ВАЗ) Largus","белый",34,157.3,"RUB","no_call"
1619452940,"Эконом","econom","cancelled","driving","LADA (ВАЗ) Largus","белый",34,0,"RUB","no_call"
1566650425,"Комфорт","business","finished","complete","Hyundai i40","белый",50,226,"RUB","no_call"
1566598151,"Комфорт","business","finished","complete","Hyundai i40","белый",99,626,"RUB","no_call"
1566477722,"Комфорт","business","finished","complete","Skoda Octavia","жёлтый",77,561,"RUB","no_call"
1566473826,"Эконом","econom","finished","complete","Volkswagen Polo","белый",99,686,"RUB","no_call"
1565665406,"Комфорт","business","finished","complete","Hyundai Elantra","жёлтый",77,1070,"RUB","no_call"
1565646530,"Комфорт","business","finished","complete","Renault Kaptur","серый",34,871,"RUB","no_call"
1565636064,"Эконом","econom","finished","complete","LADA (ВАЗ) Granta","белый",34,70,"RUB","no_call"
1565431246,"Эконом","econom","finished","complete","Datsun on-DO","белый",23,107,"RUB","no_call"
1565388194,"Эконом","econom","finished","complete","Renault Scenic","бежевый",34,112,"RUB","no_call"
1565377112,"Комфорт","business","cancelled","driving","Kia Rio","белый",34,0,"RUB","no_call"
1565343997,"Эконом","econom","finished","complete","Datsun on-DO","белый",34,672,"RUB","no_call"
1565255390,"Эконом","econom","finished","complete","Datsun on-DO","белый",34,327,"RUB","no_call"
1565255317,"Эконом","econom","cancelled","driving","Volkswagen Polo","белый",34,0,"RUB","no_call"
1565203235,"Эконом","econom","finished","complete","Renault Logan","белый",34,733,"RUB","no_call"
1565179156,"Эконом","econom","finished","complete","Ford Fusion","чёрный",34,293,"RUB","no_call"
1565043858,"Комфорт","business","finished","complete","Hyundai Solaris","белый",34,747,"RUB","no_call"
1565029428,"Комфорт","business","finished","complete","Skoda Octavia","белый",50,1080,"RUB","no_call"
1564871946,"Комфорт","business","finished","complete","Hyundai Elantra","жёлтый",77,497,"RUB","no_call"
1564836111,"Комфорт","business","finished","complete","Toyota Camry","жёлтый",77,1110,"RUB","no_call"
1564781211,"Комфорт","business","finished","complete","Kia Optima","жёлтый",99,189,"RUB","no_call"
1564728835,"Комфорт","business","finished","complete","Hyundai Sonata","жёлтый",77,269,"RUB","no_call"
1564699666,"Комфорт","business","finished","complete","Hyundai i40","белый",77,293,"RUB","no_call"
1564350283,"Комфорт","business","finished","complete","Toyota Camry","белый",99,339,"RUB","no_call"
1564175521,"Комфорт","business","finished","complete","Toyota Camry","жёлтый",77,637,"RUB","no_call"
1564175366,"Комфорт","business","cancelled","driving","Skoda Octavia","жёлтый",77,0,"RUB","no_call"
1563647266,"Комфорт","business","finished","complete","Kia Optima","жёлтый",99,206,"RUB","no_call"
1563589864,"Комфорт","business","finished","complete","Kia Cee'd","жёлтый",99,908,"RUB","no_call"
1563566626,"Комфорт","business","finished","complete","Hyundai Sonata","белый",50,339,"RUB","no_call"
1562554364,"Эконом","econom","cancelled","driving","Kia Rio","белый",99,0,"RUB","no_call"
1562554294,"Эконом","econom","cancelled","driving","Hyundai Solaris","жёлтый",77,0,"RUB","no_call"
1562538528,"Эконом","econom","finished","complete","Renault Sandero","бежевый",50,740,"RUB","no_call"
1562538414,"Эконом","econom","cancelled","driving","LADA (ВАЗ) Granta","белый",34,0,"RUB","no_call"
1562502009,"Эконом","econom","cancelled","driving","Skoda Roomster","красный",50,0,"RUB","no_call"
1562501886,"Эконом","econom","cancelled","driving","LADA (ВАЗ) Granta","белый",34,0,"RUB","no_call"
1562501776,"Эконом","econom","cancelled","driving","LADA (ВАЗ) Granta","белый",34,0,"RUB","no_call"
1562456721,"Эконом","econom","finished","complete","Renault Logan","серый",34,508,"RUB","no_call"
1562456604,"Эконом","econom","cancelled","driving","Volkswagen Golf","красный",34,0,"RUB","no_call"
1562442484,"Эконом","econom","finished","complete","LADA (ВАЗ) Granta","чёрный",34,360,"RUB","no_call"
1562378743,"Эконом","econom","finished","complete","Nissan Almera","белый",34,0,"RUB","no_call"
1562364638,"Эконом","econom","finished","complete","Renault Logan","белый",34,400,"RUB","no_call"
1562345613,"Эконом","econom","finished","complete","Renault Sandero","серый",34,431,"RUB","no_call"
1562344615,"Эконом","econom","finished","complete","Kia Rio","белый",34,74,"RUB","no_call"
1562271420,"Комфорт","business","finished","complete","Kia Optima","жёлтый",77,1436,"RUB","no_call"
1561774454,"Комфорт","business","finished","complete","Skoda Octavia","жёлтый",77,636,"RUB","no_call"
1561774386,"Комфорт","business","cancelled","driving","Skoda Octavia","белый",77,0,"RUB","no_call"
1561151478,"Комфорт","business","cancelled","driving","Hyundai Sonata","жёлтый",77,0,"RUB","no_call"
1561151367,"Комфорт","business","cancelled","driving","Hyundai i40","белый",99,0,"RUB","no_call"
1561079059,"Комфорт","business","finished","complete","Skoda Octavia","жёлтый",77,663,"RUB","no_call"
1560374060,"Эконом","econom","finished","complete","Volkswagen Polo","белый",50,117,"RUB","no_call"
1560374021,"Эконом","econom","cancelled","driving","Kia Cee'd","белый",50,0,"RUB","no_call"
1560373695,"Комфорт","business","cancelled","driving","Skoda Octavia","жёлтый",99,0,"RUB","no_call"
1560373667,"Комфорт+","comfortplus","cancelled","driving","Kia Optima","жёлтый",77,0,"RUB","no_call"
1560373635,"Комфорт+","comfortplus","cancelled","driving","Hyundai Sonata","жёлтый",99,0,"RUB","no_call"
1560186012,"Комфорт","business","finished","complete","Kia Optima","чёрный",99,1533,"RUB","no_call"
1560172053,"Комфорт","business","finished","complete","Nissan Almera","серый",34,352,"RUB","no_call"
1560157706,"Эконом","econom","finished","complete","LADA (ВАЗ) 2114","зелёный",34,427,"RUB","no_call"
1560157489,"Эконом","econom","cancelled","driving","Hyundai Solaris","серый",34,0,"RUB","no_call"
1560015169,"Комфорт+","comfortplus","finished","complete","Kia Optima","белый",50,1608,"RUB","no_call"
1559944357,"Комфорт+","comfortplus","finished","complete","Kia Optima","белый",99,842,"RUB","no_call"
1558754956,"Комфорт","business","finished","complete","Kia Optima","белый",77,651,"RUB","no_call"
1558700885,"Комфорт","business","cancelled","driving","Skoda Octavia","жёлтый",99,0,"RUB","no_call"
1558700655,"Комфорт","business","cancelled","driving","Toyota Camry","белый",50,0,"RUB","no_call"
1558134092,"Комфорт","business","finished","complete","Toyota Camry","жёлтый",77,632,"RUB","no_call"
1557737158,"Комфорт+","comfortplus","finished","complete","Toyota Camry","жёлтый",77,1656,"RUB","no_call"
1557620448,"Эконом","econom","finished","complete","Great Wall Safe","зелёный",50,119,"RUB","no_call"
1557620212,"Эконом","econom","cancelled","driving","Daewoo Nexia","серый",34,0,"RUB","no_call"
1557579047,"Комфорт","business","finished","complete","Volkswagen Polo","бежевый",34,355,"RUB","no_call"
1557256139,"Эконом","econom","finished","complete","LADA (ВАЗ) 2115","серый",34,97,"RUB","no_call"
1557253467,"Эконом","econom","finished","complete","Kia Rio","белый",23,433,"RUB","no_call"
1557227626,"Эконом","econom","finished","complete","LADA (ВАЗ) Granta","серый",34,380,"RUB","no_call"
1556502105,"Комфорт+","comfortplus","finished","complete","Toyota Camry","жёлтый",77,1534,"RUB","no_call"
1555785205,"Комфорт+","comfortplus","cancelled","waiting","Kia Optima","белый",99,193,"RUB","no_call"
1555108490,"Комфорт+","comfortplus","finished","complete","Kia Optima","жёлтый",77,937,"RUB","no_call"
1554663691,"Комфорт","business","cancelled","driving","Skoda Octavia","жёлтый",77,0,"RUB","no_call"
1554663625,"Комфорт","business","cancelled","driving","Skoda Octavia","белый",50,0,"RUB","no_call"
1554577346,"Комфорт","business","finished","complete","Kia Optima","жёлтый",21,286,"RUB","no_call"
1553916078,"Комфорт","business","finished","complete","Kia Cerato","белый",77,710,"RUB","no_call"
1552780359,"Комфорт","business","finished","complete","Kia Cee'd","жёлтый",77,945,"RUB","no_call"
1552178784,"Комфорт","business","finished","complete","Kia Optima","жёлтый",77,722,"RUB","no_call"
1551997338,"Комфорт","business","finished","complete","Skoda Octavia","белый",99,737,"RUB","no_call"
1551993028,"Эконом","econom","finished","complete","Ford Focus","белый",77,788,"RUB","no_call"
1548964993,"Комфорт","business","cancelled","waiting","Kia Optima","жёлтый",77,180,"RUB","no_call"
1548455963,"Эконом","econom","finished","complete","Skoda Rapid","белый",99,255,"RUB","no_call"
1548369437,"Эконом","econom","finished","complete","Kia Rio","серый",50,291,"RUB","no_call"
1548277395,"Комфорт","business","finished","complete","Mercedes-Benz GLE","чёрный",77,1124,"RUB","no_call"
1548130042,"Эконом","econom","finished","complete","Hyundai Solaris","белый",50,960,"RUB","no_call"
1548115937,"Комфорт","business","finished","complete","Renault Logan","белый",34,813,"RUB","no_call"
1546718983,"Эконом","econom","finished","complete","Skoda Rapid","белый",34,169,"RUB","no_call"
1546134310,"Эконом","econom","finished","complete","Hyundai Solaris","жёлтый",77,1226,"RUB","no_call"
1545964046,"Эконом","econom","finished","complete","Volkswagen Polo","жёлтый",77,497,"RUB","no_call"
1545963916,"Эконом","econom","cancelled","driving","Kia Rio","белый",77,0,"RUB","no_call"
1545958836,"Комфорт","business","finished","complete","Mercedes-Benz E-klasse","чёрный",50,1313,"RUB","no_call"
1545958713,"Эконом","econom","finished","complete","Kia Rio","белый",50,0,"RUB","no_call"
1545958377,"Эконом","econom","cancelled","waiting","Hyundai Solaris","белый",77,99,"RUB","no_call"
1541208483,"Эконом","econom","finished","complete","Kia Rio","белый",77,910,"RUB","no_call"
1541208451,"Эконом","econom","cancelled","driving","Volkswagen Polo","белый",77,0,"RUB","no_call"
1539538867,"Эконом","econom","finished","complete","Kia Rio","жёлтый",50,1340,"RUB","no_call"
1537575922,"Эконом","econom","finished","complete","Hyundai Solaris","белый",77,479,"RUB","no_call"
1537575401,"Эконом","econom","cancelled","waiting","Ford Focus","жёлтый",77,99,"RUB","no_call"
1537575331,"Эконом","econom","cancelled","driving","Skoda Octavia","белый",99,0,"RUB","no_call"
1537575152,"Эконом","econom","cancelled","driving","Kia Rio","белый",99,0,"RUB","no_call"
1536828126,"Эконом","econom","finished","complete","Kia Rio","белый",77,587,"RUB","no_call"
1536828022,"Эконом","econom","cancelled","driving","Hyundai Solaris","белый",50,0,"RUB","no_call"
1536756865,"Эконом","econom","finished","complete","Chery Tiggo (T11)","белый",34,342,"RUB","no_call"
1536611538,"Комфорт","business","finished","complete","Renault Logan","белый",34,534,"RUB","no_call"
1536494078,"Эконом","econom","cancelled","driving","Datsun on-DO","белый",34,0,"RUB","no_call"
1536493964,"Эконом","econom","cancelled","driving","Datsun on-DO","белый",34,0,"RUB","no_call"
1536493707,"Эконом","econom","cancelled","driving","Datsun on-DO","белый",99,0,"RUB","no_call"
1536493587,"Эконом","econom","cancelled","driving","LADA (ВАЗ) 2112","серый",34,0,"RUB","no_call"
1535275100,"Эконом","econom","finished","complete","Hyundai Solaris","белый",99,940,"RUB","no_call"
1535053551,"Эконом","econom","finished","complete","Hyundai Solaris","белый",50,115.5,"RUB","no_call"
1535053468,"Эконом","econom","cancelled","driving","Chevrolet Cruze","белый",99,0,"RUB","no_call"
1535053379,"Эконом","econom","cancelled","driving","Skoda Rapid","жёлтый",77,0,"RUB","no_call"
1534631586,"Эконом","econom","finished","complete","Kia Rio","белый",99,130.9,"RUB","no_call"
1534318399,"Эконом","econom","finished","complete","Volkswagen Polo","чёрный",50,127,"RUB","no_call"
1533854016,"Эконом","econom","finished","complete","Skoda Rapid","белый",99,136.4,"RUB","no_call"
1533671122,"Эконом","econom","finished","complete","Skoda Rapid","жёлтый",77,117,"RUB","no_call"
1533670969,"Эконом","econom","cancelled","driving","Hyundai Solaris","жёлтый",99,0,"RUB","no_call"
1533625396,"Эконом","econom","finished","complete","Hyundai Solaris","жёлтый",77,173.65,"RUB","no_call"
1533625329,"Эконом","econom","cancelled","driving","Kia Rio","белый",50,0,"RUB","no_call"
1533502507,"Эконом","econom","finished","complete","Renault Duster","красный",77,139.15,"RUB","no_call"
1533502349,"Эконом","econom","cancelled","driving","Hyundai i40","белый",99,0,"RUB","no_call"
1533502202,"Эконом","econom","cancelled","driving","Skoda Rapid","жёлтый",77,0,"RUB","no_call"
1533501583,"Эконом","econom","cancelled","driving","Kia Rio","серый",90,0,"RUB","no_call"
1533501225,"Эконом","econom","cancelled","driving","Hyundai Solaris","жёлтый",77,0,"RUB","no_call"
1533333539,"Эконом","econom","finished","complete","Nissan Almera","белый",50,786.5,"RUB","no_call"
1532898732,"Эконом","econom","finished","complete","Hyundai Solaris","жёлтый",77,122,"RUB","no_call"
1532898574,"Эконом","econom","cancelled","driving","Hyundai Solaris","белый",99,0,"RUB","no_call"
1532817455,"Эконом","econom","finished","complete","Nissan Almera","жёлтый",77,386,"RUB","no_call"
1532816844,"Эконом","econom","cancelled","driving","Kia Rio","белый",77,0,"RUB","no_call"
1532627928,"Эконом","econom","cancelled","driving","Ravon R4","белый",99,0,"RUB","no_call"
1532464386,"Эконом","econom","finished","complete","Hyundai Solaris","белый",99,123,"RUB","no_call"
1532026984,"Эконом","econom","finished","complete","Kia Rio","белый",50,286,"RUB","no_call"
1532026867,"Эконом","econom","cancelled","driving","Hyundai Solaris","жёлтый",99,0,"RUB","no_call"
1532026711,"Эконом","econom","cancelled","driving","Volkswagen Polo","белый",99,0,"RUB","no_call"
1531516143,"Эконом","econom","finished","complete","Hyundai Solaris","белый",50,155,"RUB","no_call"
1530908732,"Эконом","econom","cancelled","driving","Hyundai Solaris","белый",50,0,"RUB","no_call"
1530558473,"Эконом","econom","finished","complete","Ford Focus","белый",50,123,"RUB","no_call"
1530516872,"Эконом","econom","cancelled","driving","Volkswagen Polo","чёрный",77,0,"RUB","no_call"
1530516798,"Эконом","econom","cancelled","driving","Ford Focus","жёлтый",77,0,"RUB","no_call"
1530128067,"Эконом","econom","finished","complete","Kia Rio","белый",77,120,"RUB","no_call"
1529824262,"Эконом","econom","finished","complete","Kia Rio","белый",50,534,"RUB","no_call"
1529803677,"Эконом","econom","finished","complete","LADA (ВАЗ) Granta","белый",34,870,"RUB","no_call"
1529706087,"Эконом","econom","finished","complete","Chery Tiggo (T11)","белый",34,588,"RUB","no_call"
1529705555,"Эконом","econom","cancelled","driving","Kia Rio","белый",23,0,"RUB","no_call"
1529705401,"Эконом","econom","cancelled","driving","Toyota Camry","серый",34,0,"RUB","no_call"
1529441915,"Эконом","econom","finished","complete","LADA (ВАЗ) 2112","бежевый",34,202,"RUB","no_call"
1529427564,"Эконом","econom","cancelled","driving","Kia Rio","белый",34,0,"RUB","no_call"
1529339876,"Эконом","econom","finished","complete","Fiat Albea","белый",34,374,"RUB","no_call"
1529337874,"Эконом","econom","finished","complete","LADA (ВАЗ) Priora","чёрный",34,69,"RUB","no_call"
1529281430,"Эконом","econom","finished","complete","LADA (ВАЗ) Priora","красный",64,82,"RUB","no_call"
1523781309,"Эконом","econom","finished","complete","Hyundai Solaris","белый",34,74.55,"RUB","no_call"
1523778071,"Эконом","econom","finished","complete","LADA (ВАЗ) Granta","серый",34,130,"RUB","no_call"
1523482581,"Эконом","econom","finished","complete","Daewoo Nexia","бежевый",34,106,"RUB","no_call"
1522167091,"Эконом","econom","finished","complete","Renault Logan","белый",34,212.1,"RUB","no_call"
1521880336,"Эконом","econom","finished","complete","LADA (ВАЗ) Largus","серый",34,74.55,"RUB","no_call"
1521877185,"Эконом","econom","finished","complete","Chevrolet Cobalt","чёрный",34,90.3,"RUB","no_call"
1521855336,"Эконом","econom","finished","complete","LADA (ВАЗ) Granta","белый",64,100.8,"RUB","no_call"
1521319397,"Эконом","econom","finished","complete","Datsun on-DO","белый",34,111.3,"RUB","no_call"
1521318992,"Эконом","econom","cancelled","waiting","LADA (ВАЗ) Granta","белый",64,49,"RUB","no_call"
1520828708,"Эконом","econom","finished","complete","Mazda Familia","белый",34,129.15,"RUB","no_call"
1520500562,"Эконом","econom","finished","complete","Ford Fusion","зелёный",34,100.8,"RUB","no_call"
1520365094,"Эконом","econom","finished","complete","Kia Spectra","жёлтый",34,100.8,"RUB","no_call"
1520064885,"Эконом","econom","finished","complete","Volkswagen Passat","синий",34,74.55,"RUB","no_call"
1520061842,"Эконом","econom","finished","complete","LADA (ВАЗ) Granta","белый",36,76.65,"RUB","no_call"
1520061500,"Эконом","econom","cancelled","waiting","Datsun on-DO","серый",34,49,"RUB","no_call"
1519240649,"Эконом","econom","finished","complete","LADA (ВАЗ) Granta","белый",36,100.8,"RUB","no_call"
1519157456,"Эконом","econom","finished","complete","Daewoo Nexia","бежевый",34,100.8,"RUB","no_call"
1518854623,"Эконом","econom","finished","complete","Daewoo Nexia","серебристый",34,74.55,"RUB","no_call"
1518852006,"Эконом","econom","finished","complete","Nissan Almera","серебристый",34,76.65,"RUB","no_call"
1518417454,"Эконом","econom","finished","complete","LADA (ВАЗ) 2114","чёрный",34,57.75,"RUB","no_call"
1518410508,"Эконом","econom","finished","complete","Lifan X60","чёрный",34,122.85,"RUB","no_call"
1518251304,"Эконом","econom","finished","complete","Toyota Carina","белый",34,97.65,"RUB","no_call"
1518247437,"Эконом","econom","finished","complete","LADA (ВАЗ) 2114","коричневый",34,84,"RUB","no_call"
1517815741,"Эконом","econom","finished","complete","LADA (ВАЗ) Priora","белый",34,127.05,"RUB","no_call"
1517736087,"Эконом","econom","finished","complete","Mazda 6","чёрный",34,74.55,"RUB","no_call"
1517733291,"Эконом","econom","finished","complete","Daewoo Nexia","песочный",48,76.65,"RUB","no_call"
1515832644,"Эконом","econom","finished","complete","Ford Fusion","зелёный миндаль",34,74.55,"RUB","no_call"
1515828452,"Эконом","econom","finished","complete","Kia Spectra","серебристый",34,76.65,"RUB","no_call"
1515523200,"Эконом","econom","finished","complete","LADA (ВАЗ) Priora","серебристый",34,103.95,"RUB","no_call"
1515508397,"Эконом","econom","finished","complete","Lifan Solano","белый",34,90.3,"RUB","no_call"
1514593831,"Эконом","econom","finished","complete","Renault Logan","белый",34,80.85,"RUB","no_call"
1514200519,"Эконом","econom","finished","complete","Skoda Octavia","белый",34,526.05,"RUB","no_call"
1514018804,"Эконом","econom","finished","complete","LADA (ВАЗ) Priora","серебристый",34,74.55,"RUB","no_call"
1514013048,"Эконом","econom","finished","complete","Daewoo Nexia","серый",64,81.9,"RUB","no_call"
1513673379,"Эконом","econom","finished","complete","Daewoo Nexia","чёрный",90,461,"RUB","no_call"
1513665193,"Эконом","econom","finished","complete","Daewoo Nexia","серебристый",34,462,"RUB","no_call"
1513154742,"Эконом","econom","finished","complete","Mercedes-Benz E-klasse","красный",34,465,"RUB","no_call"
1513147101,"Эконом","econom","finished","complete","Skoda Rapid","красный",34,475,"RUB","no_call"
1512545565,"Эконом","econom","cancelled","driving","Kia Rio","белый",34,0,"RUB","no_call"
1512389856,"Эконом","econom","finished","complete","Kia Rio","белый",34,533.6,"RUB","no_call"
1512141218,"Эконом","econom","cancelled","waiting","DongFeng H30 Cross","белый",34,37,"RUB","no_call"
1512130214,"Эконом","econom","finished","complete","LADA (ВАЗ) 2110","тёмно-зелёный",34,95,"RUB","no_call"
1511468281,"Эконом","econom","finished","complete","Renault Logan","белый",34,139.15,"RUB","no_call"
1511000187,"Эконом","econom","finished","complete","Great Wall Hover H5","белый",34,127.65,"RUB","no_call"
1510992128,"Эконом","econom","finished","complete","LADA (ВАЗ) 2110","тёмно-зелёный",34,64,"RUB","no_call"
1509625834,"Эконом","econom","finished","complete","Volkswagen Polo","белый",34,118.45,"RUB","no_call"
1509619430,"Эконом","econom","finished","complete","Renault Logan","белый",34,73.6,"RUB","no_call"
1509116282,"Эконом","econom","finished","complete","Chevrolet Lanos","синий",50,106.95,"RUB","no_call"
1509110844,"Эконом","econom","finished","complete","Renault Laguna","серый",34,89.7,"RUB","no_call"
1619438231,"Комфорт","business","cancelled","driving","Renault Duster","зелёный",34,0,"RUB","no_call"
1619438123,"Эконом","econom","finished","complete","LADA (ВАЗ) Granta","белый",34,52.45,"RUB","no_call"
1619431742,"Эконом","econom","finished","complete","LADA (ВАЗ) Granta","синий",34,451.5,"RUB","no_call"
1619430620,"Эконом","econom","finished","cancelled","Renault Logan","серый",34,83,"RUB","no_call"
1619430447,"Эконом","econom","cancelled","driving","LADA (ВАЗ) Vesta","синий",8,0,"RUB","no_call"
1619378058,"Эконом","econom","cancelled","driving","Renault Laguna","серый",36,0,"RUB","no_call"
1619377962,"Комфорт","business","cancelled","driving","Hyundai Solaris","белый",34,0,"RUB","no_call"
1619368864,"Эконом","econom","finished","complete","Hyundai Solaris","белый",34,136.45,"RUB","no_call"
1619360460,"Эконом","econom","finished","complete","Datsun on-DO","белый",34,482.65,"RUB","no_call"
1619289181,"Комфорт","business","finished","complete","Skoda Rapid","белый",34,550,"RUB","no_call"
1619288623,"Эконом","econom","finished","failed","Datsun on-DO","белый",34,0,"RUB","no_call"
1619280558,"Комфорт","business","finished","complete","Skoda Octavia","белый",34,396.95,"RUB","no_call"
1619204660,"Эконом","econom","cancelled","driving","Hyundai Solaris","серый",34,0,"RUB","no_call"
1619204419,"Эконом","econom","finished","complete","Kia Rio","белый",34,73.3,"RUB","no_call"
1619195606,"Эконом","econom","finished","complete","LADA (ВАЗ) Granta","белый",34,125.9,"RUB","no_call"
1619190598,"Эконом","econom","cancelled","driving","Renault Logan","белый",34,0,"RUB","no_call"
1619190075,"Эконом","econom","cancelled","driving","Kia Cee'd","красный",98,0,"RUB","no_call"
1619166522,"Эконом","econom","finished","complete","Datsun on-DO","белый",34,416,"RUB","no_call"
1619035524,"Эконом","econom","finished","complete","Renault Logan","белый",34,200,"RUB","no_call"
1619028403,"Эконом","econom","finished","complete","Nissan Almera","серый",34,241.3,"RUB","no_call"
1509109765,"Эконом","econom","finished","complete","Mitsubishi Lancer","чёрный",34,0,"RUB","no_call"
1508392174,"Эконом","econom","finished","complete","Renault Duster","чёрный",34,425.5,"RUB","no_call"
1508307857,"Эконом","econom","finished","complete","Geely MK","красный",34,438.15,"RUB","no_call"
1506805645,"Эконом","econom","finished","complete","Hyundai Sonata","серый",30,98.9,"RUB","no_call"
1506803764,"Эконом","econom","finished","complete","Daewoo Nexia","зелёный",34,58.65,"RUB","no_call"
1619025563,"Комфорт","business","finished","complete","Toyota Camry","чёрный",34,720,"RUB","no_call"
1619014046,"Эконом","econom","finished","complete","Renault Logan","белый",34,470,"RUB","no_call"
1618950554,"Эконом","econom","finished","complete","Volkswagen Polo","белый",34,167.6,"RUB","no_call"
1618931445,"Эконом","econom","finished","complete","LADA (ВАЗ) Vesta","белый",34,440,"RUB","no_call"
